#    Dat Name: Sega - Mega Drive - Genesis
#     Version: 20160524-120709
# Description: Sega - Mega Drive - Genesis
#     Comment: no-intro | www.no-intro.org
#      Author: 
#        Type: ClrMamePro
#       Games: 1706
#       Flags: data_imported=True from_dat=True sets_added=False sets_deleted=False
CRC32 (c)	YEAR	AUTHOR
272153fb	0	
ef840ef2	0	
d550c928	1991	
1217dbea	0	
8dc8ab23	0	
51946ea9	0	
e587069e	0	
d0e7a0b6	0	
4f388e60	1993	
c4052f18	0	
10e4ec63	1992	
fbf0d54f	0	
b440fed0	1992	
39ab50a5	1991	
1110b0db	1995	
fa20d011	1995	
bfc11649	0	
ee1603c5	1994	
4631f941	1995	
4f39783c	1994	
56d41136	1995	
13fe08a1	1995	
2e487ee3	0	
1a58d5fe	1995	
b1dedfad	1991	
e01fa526	0	
90ef991e	1994	
3b78135f	1994	
d5bb15d9	1994	
b9d099a4	1990	
859173f2	1990	
e85e5270	1993	
42589b79	1993	
cc5d7ab2	0	
c10b270e	0	
e8ced28d	1994	
7638ea91	0	
dc3c6c45	1994	
3a1022d1	0	
9c13d25c	0	
d7d53dc1	0	
ff330540	1993	
ac30c297	1992	
fa451982	0	
c17acee5	0	
99ca1bfb	0	
4820a161	0	
d50a166f	0	
11645d6e	0	
927975be	1993	
767780d7	1992	
ab2c52b0	1992	
cb2201a3	0	
3877d107	0	
b870c2f7	0	
1fe2d90b	1991	
599be386	1989	
1335ddaa	1990	
f43793ff	0	
55baec6e	1990	
ea13cb1d	1989	
90f9bab3	0	
b1823595	0	
be91b28a	0	
725018ee	0	
8f2fdada	0	
f04765ba	0	
4346e11a	0	
c47e8aea	0	
1ee5bce3	0	
5b412816	0	
5c7e5ea6	0	
a61a0f0c	0	
4a9c62f9	0	
f22412b6	0	
682c192f	0	
165defbf	0	
d8eeb2bd	0	
8bd77836	0	
b13087ee	0	
9b5c28ea	0	
85102799	0	
543a5869	0	
5cd0e1d4	0	
7db434ba	0	
65ac1d2b	0	
82013ef6	0	
58edb3f3	0	
9cb8468f	0	
ea1bc9ab	0	
37dc0108	1992	
89fc54ce	0	
9d9c786b	0	
95bbf87b	0	
2f75e896	0	
5e6fe52c	1994	
94255703	0	
a1264f17	1992	
c83ffa1b	0	
5c523c0b	0	
f96fe15b	0	
baf20f81	0	
f5c0c8d0	0	
5dc3ffc0	0	
cddf62d3	1990	
e9a54eed	1991	
c8bb0257	1992	
5bd0882d	0	
62100099	0	
62009f8c	0	
e901f450	0	
a0caf97e	0	
4e65e483	0	
7459ad06	1990	
59ac8fb0	0	
88fdd060	0	
227a1178	0	
90c6e20c	0	
21f27d34	1993	
bd5933ee	1993	
32fb633d	0	
a0e67d80	0	
aae4089f	0	
5f86ddc9	0	
79f33eb6	0	
53913991	0	
5e93c8b0	0	
caf8eb2c	0	
733d2eb3	0	
966d5286	0	
3cd2b7e6	1993	
1b003498	0	
679c41de	0	
8843f2c9	1993	
95b5484d	1993	
9b08e4e4	0	
44817e92	0	
54cf8c29	1990	
1db99045	0	
15f4d302	0	
31a629be	0	
f9bdf8c5	1992	
4ce90db0	0	
289da2c5	0	
1a406299	0	
9b1561b3	0	
e75ec3e0	0	
1b3f399a	0	
e7e3c05b	1992	
8d606480	1992	
eca6cffa	1991	
5463f50f	1991	
24408c73	0	
425132f0	0	
7eba7a5c	1994	
a4f48a1a	1996	
4b5f52ac	1996	
dff045eb	0	
d6724b84	1993	
4243caf3	0	
4ca3a8fb	0	
1227b2b2	0	
2f9faa1d	0	
d10fba51	0	
a26d3ae0	0	
652e8b7d	0	
d1b36786	0	
7a588f4b	0	
4081b9f2	0	
47b0a871	0	
e1b36850	0	
aa021bdd	0	
c6a1a8dc	0	
6c48c06f	0	
39351146	0	
b9992e1c	1993	
3044460c	1994	
4fb50304	1989	
24629c78	1993	
bd3074d2	1994	
62bad606	1992	
b8ce98b3	1993	
8360b66a	1995	
e19fbc93	1995	
ffe7b3c7	1992	
11fd46ce	1992	
8e89a9f3	1996	
829fe313	1996	
9321bec1	0	
cbc9951b	1993	
aabb349f	1990	
96184f4f	1992	
a89638a0	1996	
f1748e91	1995	
becfc39b	1991	
15f27130	1994	
18c09468	1995	
ea57b668	1997	
b23c4166	1997	
c6613690	1992	
f8288de1	0	
634d67a6	1991	
2c708248	1991	
d757f924	1992	
6dd47554	0	
b6d90a10	1993	
721b5744	1992	
ee988bd9	1993	
a744921e	1993	
c511e8d2	1991	
ecfb5cb4	1996	
7290770d	1996	
d83369d9	1991	
83db6e58	0	
9d451f72	0	
83b4d5fb	1993	
4edaec59	1992	
fb3ca1e6	0	
352ebd49	0	
9920e7b7	0	
cf690a75	0	
a7255ba8	0	
ad9d0ec0	1994	
2f35516e	0	
13bc5b72	1991	
4d49a166	1991	
59a2a368	1991	
91b57d2b	1994	
c49e3a0a	1991	
a315c8aa	0	
d38b3354	0	
c1a24088	0	
ada2b0ef	0	
512ade32	0	
e400dfc3	0	
bafc375f	0	
59c71866	0	
f2e69ce7	0	
a95d0949	0	
937380f3	0	
9624d4ef	1994	
53a293b5	1994	
7e1a324a	1994	
8db9f378	0	
d63473aa	0	
3afa2d7b	0	
b0c5e3f7	0	
4ef5d411	0	
b69dc53e	0	
b929d6c5	0	
719d6155	0	
a5d023f9	0	
1b173f09	0	
8af4552d	1994	
56f0dbb2	1992	
1e369ae2	0	
80f1035c	0	
c9b6edb3	0	
a46539b0	0	
143697ed	1993	
5be10c6a	0	
cd8c472a	0	
4b680285	1992	
51c80498	0	
c2c13b81	0	
d2cf6ebe	0	
b9895365	1995	
1bdd02b8	0	
c8d8efc3	0	
d523b552	0	
ea19d4a4	0	
7d4450ad	0	
eef372e8	0	
7eb6b86b	1990	
8084b4d1	1990	
c1a49e50	0	
d68e9c00	0	
b791a435	0	
3e0c9daf	0	
f9142aee	0	
9febc760	0	
210a2fcd	0	
dbc3ed1c	0	
f57c7068	0	
c5834437	0	
fa537a45	0	
654a4684	0	
df036b62	0	
f09353b4	0	
c99fad92	1993	
eb5b1cbf	1993	
d2437bb7	0	
c24bc5e4	0	
45a50f96	1991	
1592f5b0	1992	
9350e754	0	
6065774d	0	
c1dd1c8e	0	
c1e21c1a	0	
daca01c3	0	
53434bab	0	
dd95f829	0	
b01c3d70	0	
bf272bcb	0	
bf84ede6	0	
171b47f0	0	
56e3ceff	0	
f4d22ec0	1994	
25130077	0	
4ee82720	0	
57c1d5ec	0	
5b1ab530	0	
6e3edc7c	0	
cb9ee238	0	
577f680f	0	
121c6a49	0	
921ebd1c	0	
b9a8b299	0	
1d191694	0	
1cdee87b	0	
2d162a85	1991	
d563e07f	1991	
880a916e	0	
b78ca970	0	
f71b21b4	0	
710bc628	1995	
57e8abfd	0	
ab22d002	0	
59abe7f9	0	
8e49a92e	1993	
da5a4bfe	0	
dd2f38b5	0	
95b9a150	0	
6604a79e	0	
204f97d8	0	
44f6be35	0	
52da4e76	1991	
ea27976e	1991	
71ceac6f	0	
7dc98176	0	
fe3fb8ee	0	
637fe8f3	0	
ed5d12ea	1990	
74ed7607	0	
23f603f5	1994	
89b744a3	1992	
7e203d2b	1991	
45ff0b4b	0	
423968df	0	
76c62a8b	0	
7bea6194	0	
179a1aa2	1994	
2bf3626f	1993	
1ee58b03	0	
cb2939f1	0	
724d6965	1990	
2fdac6ab	1995	
a899befa	1995	
1a761e67	0	
d48c44b5	0	
eedb3a00	0	
3b10cf41	0	
50cd3d23	0	
550f30bb	0	
529ac15a	0	
79f85384	0	
f18dde5b	0	
9d2da8f2	0	
507b5900	0	
4d5cb8da	0	
dd6cc972	0	
34d3cce1	0	
e7e3afe2	0	
c6d10268	0	
8af65f58	0	
9f6f6276	0	
2e49d72c	0	
5f5e64eb	0	
d21fe71d	0	
2b19972f	0	
290f8e33	0	
